geometry,beta,criterion,metric,real,fft_phase_mean,fft_phase_sd,z_vs_fft_phase,exceed_vs_fft_phase,n_sur_valid
cubic,2.0,score_q,deficit_fill,-0.11237662231039655,-0.009967377262848718,0.054952181403175,-1.8636065471964554,0.125,8
cubic,2.0,score_q,completion_gain,5.429624815847848e-05,0.0018010728192341071,0.0024115006535696407,-0.724352517908547,0.375,8
cubic,2.0,score_q,carrier_vs_space_sector,0.3417843115369076,-0.21304848938963344,0.28665197094613204,1.935562483988189,0.875,8
cubic,2.0,score_q,n_band,30.0,27.75,7.241374178980119,0.3107145058918335,0.5,8
cubic,2.0,score_q,inner_r,5.642057290068859,5.308129750851185,1.08438327567579,0.30794235461558717,0.5,8
cubic,2.0,score_q,outer_r,8.139176739284013,9.394283612020015,1.056597049059511,-1.1878765645351737,0.25,8
cubic,2.0,score_q,gap,2.4971194492151536,4.086153861168832,1.7267748059398391,-0.9202325667983599,0.25,8
cubic,2.0,score_q,bw_selected,0.01,0.020624999999999998,0.008816709987291177,-1.2050980483774874,0.125,8
cubic,2.0,q_only,same_sector,0.8781927888461417,0.4737205104053413,0.2081201426966009,1.9434557039896887,0.9166666666666666,12
cubic,2.0,q_only,same_shell,0.9223131591209048,0.9754143575406985,0.03469519779809309,-1.5305057122683905,0.08333333333333333,12
cubic,2.0,q_only,deficit_fill,-0.049656792209154255,-0.022377845003722228,0.028851369746712523,-0.9454992065877509,0.16666666666666666,12
cubic,2.0,q_only,completion_gain,0.0042652530248933,0.0005717813854590776,0.0006973876808402027,5.296152678934948,1.0,12
cubic,2.0,q_only,carrier_vs_space_sector,0.17746750206394657,-0.2239508527166931,0.17283941068515765,2.3224931928837482,1.0,12
cubic,2.0,q_only,n_band,48.0,32.333333333333336,12.605113600792691,1.2428818305675722,0.9166666666666666,12
cubic,2.0,q_only,inner_r,7.053011723135986,6.215731665661212,0.7883541415502026,1.0620608345220368,0.8333333333333334,12
cubic,2.0,q_only,outer_r,7.760273490698121,9.411778079107922,0.7302680970310075,-2.261504501048217,0.0,12
cubic,2.0,q_only,gap,0.7072617675621347,3.1960464134467093,0.7775720875598181,-3.200712430009794,0.0,12
cubic,2.0,q_only,bw_selected,0.005,0.009583333333333333,0.005187458165828639,-0.8835412616224259,0.0,12
cubic,5.0,score_q,same_sector,0.2970598231003523,0.6096087933516995,0.23341530545898653,-1.3390251750433144,0.18181818181818182,11
cubic,5.0,score_q,same_shell,0.9128933676821009,0.9720307474514385,0.02368915645901834,-2.4963902732943386,0.0,11
cubic,5.0,score_q,deficit_fill,0.029349769647179866,-0.04093837944714989,0.04525317589457027,1.5532202481552262,0.9090909090909091,11
cubic,5.0,score_q,completion_gain,0.0041908612970524015,0.0008687215265531893,0.0010152528407837034,3.2722289795934243,1.0,11
cubic,5.0,score_q,carrier_vs_space_sector,-0.5117389505243056,-0.07674603131319964,0.269813118019472,-1.6122007795710698,0.0,11
cubic,5.0,score_q,n_band,28.0,27.272727272727273,5.847935285845597,0.12436401767866699,0.5454545454545454,11
