geometry,beta,criterion,kind,valid,target,bw,n_band,inner_count,outer_count,inner_r,outer_r,gap,same_sector,same_shell,deficit_fill,completion_gain,carrier_vs_space_sector,bw_selected
cubic,1.5,xyz_only,fft_phase_6,True,0.75,0.01,20.0,10.0,10.0,4.250785509343166,8.08209280048472,3.8313072911415533,0.3864636646780988,0.9709296694866029,-0.09632980054891609,-4.382111009255547e-07,-0.060885500189002406,0.01
cubic,1.5,xyz_only,fft_phase_7,True,0.75,0.02,25.0,16.0,9.0,7.152487916085508,9.972875177922965,2.8203872618374577,0.831248345223606,0.9814209496978952,-0.09759596724116194,-2.328201598106789e-06,0.19798570145665073,0.02
cubic,1.5,xyz_only,fft_phase_8,True,0.75,0.005,18.0,10.0,8.0,2.587277862952621,6.005292618021616,3.4180147550689948,0.7386418644279786,0.9993847619567039,-0.09107532401357478,-0.0002818891207244271,0.14196720521100004,0.005
cubic,1.5,xyz_only,fft_phase_9,True,0.75,0.005,22.0,11.0,11.0,7.38618917638926,10.91324818276967,3.5270590063804104,0.3027041708812678,0.9619965774432471,0.026977944443995233,-0.00016768092165142333,-0.3074591315518366,0.005
cubic,1.5,xyz_only,fft_phase_10,True,0.75,0.02,50.0,11.0,39.0,4.560675987138512,10.402521857240071,5.841845870101559,0.22464587459601865,0.5342824798743233,-0.0770057569398876,5.320627538561817e-05,-0.4903805560867122,0.02
cubic,1.5,xyz_only,fft_phase_11,True,0.75,0.01,26.0,13.0,13.0,6.943671697934243,9.882915027659823,2.9392433297255804,0.5394911685596637,0.9344740291198946,-0.07874839915844606,-8.269493470905657e-05,-0.0605554461178478,0.01
cubic,2.0,score_q,real,True,0.75,0.01,30.0,10.0,20.0,5.642057290068859,8.139176739284013,2.4971194492151536,0.9958996067781214,0.9984262882274855,-0.11237662231039655,5.429624815847848e-05,0.3417843115369076,0.01
cubic,2.0,score_q,fft_phase_0,False,,,,,,,,,,,,,,
cubic,2.0,score_q,fft_phase_1,True,0.75,0.02,28.0,15.0,13.0,4.2529204738730435,8.486796170108414,4.233875696235371,0.5824048321167111,0.98860074987063,-0.010958424736478178,0.0011146375165741046,0.016537170933940137,0.02
cubic,2.0,score_q,fft_phase_2,False,,,,,,,,,,,,,,
cubic,2.0,score_q,fft_phase_3,True,0.75,0.02,35.0,19.0,16.0,5.824825612309698,9.418674885498458,3.59384927318876,0.49548507679322296,0.9013157967037126,-0.05140733197396644,1.376838622073762e-06,-0.08523319568351584,0.02
cubic,2.0,score_q,fft_phase_4,True,0.75,0.03,33.0,11.0,22.0,3.3684911519524032,10.965512243881092,7.5970210919286885,0.21861845406909086,0.9644628832929981,0.02669046919425298,0.004267987094053888,-0.5196300303198425,0.03
cubic,2.0,score_q,fft_phase_5,False,,,,,,,,,,,,,,
cubic,2.0,score_q,fft_phase_6,True,0.75,0.02,36.0,16.0,20.0,4.85107086822709,8.090380991319247,3.2393101230921566,0.3297572767539323,0.9999782814583407,-0.019840279384173733,4.0341967010839126e-05,-0.327703801276258,0.02
cubic,2.0,score_q,fft_phase_7,True,0.75,0.03,20.0,8.0,12.0,6.280139062514061,8.05419566439184,1.7740566018777786,0.9145762156448232,0.9858181841479982,-0.12068681310473664,9.951800712725714e-07,0.35174090715562634,0.03
cubic,2.0,score_q,fft_phase_8,True,0.75,0.01,21.0,13.0,8.0,6.940418047303821,9.404974499550354,2.4645564522465335,0.4329812180432818,0.9484614615400033,-0.0078028363988663415,5.89728455528149e-05,-0.1570801168016599,0.01
cubic,2.0,score_q,fft_phase_9,True,0.75,0.005,16.0,8.0,8.0,5.916099543955668,10.013072796548261,4.096973252592593,0.18966674590748223,0.9789176136777543,0.07473837454335663,0.007030115637052499,-0.4469566073169362,0.005
cubic,2.0,score_q,fft_phase_10,True,0.75,0.03,33.0,10.0,23.0,5.03107324667369,10.72066164486246,5.6895883981887705,0.10585942664015788,0.8594634816325392,0.02952782375782197,0.001894155474935365,-0.5360622418084218,0.03
cubic,2.0,score_q,fft_phase_11,False,,,,,,,,,,,,,,
cubic,2.0,score_iso,real,False,,,,,,,,,,,,,,
cubic,2.0,q_only,real,True,0.75,0.005,48.0,16.0,32.0,7.053011723135986,7.760273490698121,0.7072617675621347,0.8781927888461417,0.9223131591209048,-0.049656792209154255,0.0042652530248933,0.17746750206394657,0.005
cubic,2.0,q_only,fft_phase_0,True,0.75,0.01,45.0,16.0,29.0,6.2247118634455365,10.53175914701783,4.3070472835722935,0.6513098322065248,0.927724842998888,-0.05131202450575709,0.0011392611533776796,-0.011038781201776149,0.01
cubic,2.0,q_only,fft_phase_1,True,0.75,0.005,34.0,14.0,20.0,6.291338953493247,8.881878698646325,2.5905397451530785,0.6586881809719957,0.9934390198688158,-0.035658036947574565,0.0017151813474300221,-0.18332745517529725,0.005
cubic,2.0,q_only,fft_phase_2,True,0.75,0.01,22.0,13.0,9.0,5.993961386063133,8.285786985908606,2.291825599845473,0.2543309448242865,0.9978650402719772,-0.014427327269852193,0.00013011112748157147,-0.350499279483294,0.01
cubic,2.0,q_only,fft_phase_3,True,0.75,0.005,29.0,15.0,14.0,4.7971474405268415,8.867364651417162,4.070217210890321,0.5871275668772733,0.9656409638040873,-0.049287539020785066,0.0001197925703474655,-0.05679256240224695,0.005
cubic,2.0,q_only,fft_phase_4,True,0.75,0.02,61.0,27.0,34.0,6.688945804487637,10.349221289247863,3.660275484760226,0.30181657857063016,0.9915879855044542,0.007609933869452565,-2.3815022002805233e-05,-0.2952783508209168,0.02
cubic,2.0,q_only,fft_phase_5,True,0.75,0.01,43.0,18.0,25.0,5.644695099814763,8.735724017742248,3.091028917927485,0.3063263502172573,0.9913400935482293,0.011775835697613216,0.0007520859521503863,-0.32206249949459953,0.01
cubic,2.0,q_only,fft_phase_6,True,0.75,0.005,17.0,9.0,8.0,7.08189634532383,9.176035905222863,2.094139559899032,0.9009384278929886,0.9983691087543614,-0.08646763684419578,-5.009872622429643e-05,0.07316480564014372,0.005
cubic,2.0,q_only,fft_phase_7,True,0.75,0.02,43.0,24.0,19.0,6.665297167896189,10.425417083449558,3.7601199155533687,0.09069221164380269,0.8793648595297991,0.018801233525833596,0.0001107092002248049,-0.5793376009586116,0.02
cubic,2.0,q_only,fft_phase_8,True,0.75,0.005,22.0,10.0,12.0,4.8426352696261885,9.236844526607841,4.394209256981653,0.49970229749677797,0.9926810649533663,-0.017358609284315332,-0.0001325546871532757,-0.1298186128834059,0.005
cubic,2.0,q_only,fft_phase_9,True,0.75,0.01,23.0,10.0,13.0,6.503271644570293,9.497257603702813,2.9939859591325204,0.47904122594669185,0.9849023188643706,-0.029262530976752254,4.340352014542627e-05,-0.24634280064429726,0.01
cubic,2.0,q_only,fft_phase_10,True,0.75,0.005,21.0,10.0,11.0,6.253951259865714,8.830960306339017,2.5770090464733038,0.4249107191217179,0.9982029350710867,-0.009403022918479817,0.0018560615228708386,-0.3913845543956849,0.005
cubic,2.0,q_only,fft_phase_11,True,0.75,0.01,28.0,15.0,13.0,7.600927752821183,10.12308673399293,2.5221589811717466,0.5297617890941478,0.9838540573189447,-0.013544415369854006,0.0012012386668611135,-0.19469254078033005,0.01
cubic,2.0,xyz_only,real,False,,,,,,,,,,,,,,
cubic,5.0,score_q,real,True,0.75,0.01,28.0,14.0,14.0,4.324155791161315,7.868073563416586,3.543917772255271,0.2970598231003523,0.9128933676821009,0.029349769647179866,0.0041908612970524015,-0.5117389505243056,0.01
cubic,5.0,score_q,fft_phase_0,True,0.75,0.01,34.0,15.0,19.0,5.020332077639801,8.932537976961124,3.9122058993213225,0.27906631756182276,0.9575239170661023,0.038591515092874146,0.0024974710432146318,-0.40932932026042856,0.01
cubic,5.0,score_q,fft_phase_1,True,0.75,0.02,20.0,10.0,10.0,7.856823548651884,9.46307312307216,1.6062495744202758,0.5509483187365642,0.9549531937413459,-0.06102690833406865,0.0006218261037928192,-0.1016863859984104,0.02
cubic,5.0,score_q,fft_phase_2,True,0.75,0.03,27.0,13.0,14.0,5.384012545901045,7.224625381657795,1.8406128357567502,0.9645137003253702,0.9795406036287988,-0.12880061499224335,6.844186695400907e-08,0.45919423780651447,0.03
cubic,5.0,score_q,fft_phase_3,True,0.75,0.03,19.0,8.0,11.0,5.006693488850981,7.139614157898222,2.132920669047241,0.9012914325296693,0.9560696236794171,-0.10929704845721559,3.3546105852701487e-06,0.3623916640860174,0.03
cubic,5.0,score_q,fft_phase_4,True,0.75,0.01,31.0,17.0,14.0,5.577148162562602,8.674944370742365,3.097796208179763,0.5951638920949978,0.9917032781889186,-0.01747061950324263,-0.00021319699630721796,-0.16080080279309816,0.01
cubic,5.0,score_q,fft_phase_5,True,0.75,0.01,23.0,9.0,14.0,5.042178759049126,9.573444207846958,4.531265448797832,0.6858899069217705,0.9967767464505889,-0.05373474915033154,0.0001493626005803008,-0.07408845692744048,0.01
cubic,5.0,score_q,fft_phase_6,False,,,,,,,,,,,,,,
cubic,5.0,score_q,fft_phase_7,True,0.75,0.01,24.0,8.0,16.0,4.763051692130174,7.547733781457222,2.784682089327047,0.7924200553913725,0.9993106663256417,-0.05458901816673552,0.00025889512267840886,0.07727706211430974,0.01
cubic,5.0,score_q,fft_phase_8,True,0.75,0.03,33.0,9.0,24.0,5.326099326070119,8.181105844261593,2.855006518191474,0.6154431333443108,0.9897311437996649,-0.015136186897080992,0.0020147487321715988,-0.1223975384324566,0.03
cubic,5.0,score_q,fft_phase_9,True,0.75,0.02,38.0,17.0,21.0,6.918737490527646,10.153784010343523,3.235046519815877,0.6294994205945049,0.9496239181973786,-0.017975225640555523,0.002235601140985731,-0.20566756001717623,0.02
cubic,5.0,score_q,fft_phase_10,True,0.75,0.02,23.0,13.0,10.0,6.886582566960716,9.896599824010798,3.010017257050081,0.12614740230964405,0.9934626741253861,-0.013089195003744968,3.267227866508096e-05,-0.45086206375186877,0.02
cubic,5.0,score_q,fft_phase_11,True,0.75,0.01,28.0,10.0,18.0,3.3022144708903887,9.162643176886814,5.860428705996425,0.5653131470586674,0.9236424567625808,-0.01779412286630414,0.0019551337138515043,-0.21823718027115846,0.01
cubic,5.0,score_iso,real,True,0.75,0.03,104.0,72.0,32.0,5.998389283731147,8.778590651369198,2.7802013676380506,0.999344628339934,0.9993988526426714,-0.04969848197942775,-0.0009116894148471257,0.034262435498213506,0.03
cubic,5.0,score_iso,fft_phase_0,True,0.75,0.01,21.0,12.0,9.0,5.774295429260895,10.328979404932916,4.554683975672021,0.4474438670111453,0.9200906729091426,0.006755613548033605,0.0021289446525439015,-0.1845022738006173,0.01
cubic,5.0,score_iso,fft_phase_1,True,0.75,0.02,38.0,17.0,21.0,6.528455865948794,9.88036304244896,3.351907176500167,0.500230612179591,0.9490009078734697,0.012576192929105022,0.002164827928783814,-0.27539949645490025,0.02
cubic,5.0,score_iso,fft_phase_2,True,0.75,0.01,32.0,21.0,11.0,6.311867498316295,9.660053025692008,3.348185527375713,0.5952326574631917,0.9936433722487498,-0.008924386129144764,-0.0009714320314584792,-0.10709902178953568,0.01
cubic,5.0,score_iso,fft_phase_3,True,0.75,0.01,35.0,13.0,22.0,5.527892305080881,9.659974119418807,4.132081814337926,0.539829350826999,0.8678630031171578,0.014631525643032973,0.006095855821385418,-0.27944776946345384,0.01
cubic,5.0,score_iso,fft_phase_4,True,0.75,0.02,38.0,17.0,21.0,6.034857288427255,8.597911146924437,2.563053858497182,0.17019674275346497,0.9980780278973305,0.07298065410064086,0.003222861428524181,-0.5445269651466303,0.02
cubic,5.0,score_iso,fft_phase_5,True,0.75,0.01,25.0,14.0,11.0,6.384139958757544,9.44734173696304,3.063201778205496,0.4871318750197054,0.9826182535081285,0.00958768383226271,-0.001040807499254655,-0.21149986910096724,0.01
cubic,5.0,score_iso,fft_phase_6,True,0.75,0.01,18.0,9.0,9.0,7.3149298482677745,9.986810346380413,2.671880498112638,0.4360294554236694,0.9074223580676651,0.014112431113849203,0.00044037234819903934,-0.2514249375230377,0.01
cubic,5.0,score_iso,fft_phase_7,True,0.75,0.01,19.0,8.0,11.0,5.820860965112661,8.880392804269189,3.059531839156528,0.2822990731930086,0.9594037657130039,0.0358611019703096,0.006533547574495337,-0.48863909992393384,0.01
cubic,5.0,score_iso,fft_phase_8,True,0.75,0.01,18.0,9.0,9.0,6.266684882733973,9.118385815151017,2.851700932417044,0.43795999588221685,0.972406788557968,0.013918904409377764,-0.0003281446042361551,-0.3081882831387624,0.01
cubic,5.0,score_iso,fft_phase_9,True,0.75,0.01,24.0,12.0,12.0,5.13849187497743,8.91700126476926,3.7785093897918296,0.4862489582320856,0.9444938776506419,0.010688725913627531,0.01044285728070286,-0.36245282533260914,0.01
cubic,5.0,score_iso,fft_phase_10,True,0.75,0.005,25.0,14.0,11.0,5.790922081805868,9.888301124700549,4.097379042894681,0.4286965541124144,0.9800534043439532,0.03549509099164838,0.007009042971562598,-0.35187590008891084,0.005
cubic,5.0,score_iso,fft_phase_11,True,0.75,0.005,21.0,13.0,8.0,6.337069429474292,10.16869218492965,3.831622755455358,0.5788657800055682,0.940494414985458,0.01438986774388102,-0.0007415510630061379,-0.16927835045307993,0.005
cubic,5.0,q_only,real,True,0.75,0.01,34.0,14.0,20.0,3.6835255590451927,6.324171551773688,2.640645992728495,0.8690724003936268,0.9964328725645591,-0.07849118223101512,0.0009320506930897759,0.0390595006909501,0.01
cubic,5.0,q_only,fft_phase_0,True,0.75,0.02,54.0,18.0,36.0,4.476208940618145,9.388398874245548,4.912189933627403,0.43369007024556694,0.9771812015283355,-0.008982013076376662,0.000524246562822879,-0.3667002359732531,0.02
cubic,5.0,q_only,fft_phase_1,True,0.75,0.01,35.0,17.0,18.0,6.648705858258756,9.283823903559131,2.6351180453003753,0.7518381278265583,0.9964771545609701,-0.04363358733723553,0.001989769645916263,-0.10895542682853976,0.01
cubic,5.0,q_only,fft_phase_2,True,0.75,0.01,20.0,12.0,8.0,7.21582610438002,11.621906889650838,4.4060807852708175,0.23200001473997364,0.7152337019690763,-0.010841043918715224,0.0001612956871724219,-0.29304675737381547,0.01
cubic,5.0,q_only,fft_phase_3,True,0.75,0.01,20.0,10.0,10.0,5.392932429139401,9.449398516520986,4.056466087381585,0.13667813166754425,0.7911341969320447,0.0021917181919425544,1.6267806714013924e-05,-0.46425340029554296,0.01
cubic,5.0,q_only,fft_phase_4,True,0.75,0.01,27.0,11.0,16.0,7.28760309067567,9.404604609428251,2.1170015187525806,0.47876999700409445,0.8765642380983366,-0.019262251604995083,0.002313323083267589,-0.3699540666823313,0.01
cubic,5.0,q_only,fft_phase_5,True,0.75,0.005,26.0,11.0,15.0,6.647816595458744,8.838449138607569,2.1906325431488245,0.5786644591893505,0.998140460371364,-0.01596316957363144,0.0003066145306704907,-0.1139276055924493,0.005
cubic,5.0,q_only,fft_phase_6,True,0.75,0.02,24.0,11.0,13.0,6.376125104669014,8.807831345090138,2.431706240421124,0.9946833576761728,0.9982027089224559,-0.1391423332915447,-4.89094247520948e-09,0.485230065020405,0.02
cubic,5.0,q_only,fft_phase_7,True,0.75,0.01,19.0,10.0,9.0,4.9835099352308045,7.615356315595248,2.6318463803644434,0.6714645076982403,0.9987868736988539,-0.05380817675658484,0.0005158478850827258,-0.06896462593916042,0.01
cubic,5.0,q_only,fft_phase_8,True,0.75,0.01,26.0,10.0,16.0,6.381967271478298,8.936569630550302,2.554602359072004,0.7739955678518031,0.9998033547640883,-0.06559861029722391,0.0003499043089407187,0.060296254993011056,0.01
cubic,5.0,q_only,fft_phase_9,True,0.75,0.01,26.0,9.0,17.0,4.565973096352854,8.147304384312237,3.581331287959383,0.30662478877235794,0.9989593585427856,0.006182713443675027,1.2680206200172458e-05,-0.26325012620534055,0.01
cubic,5.0,q_only,fft_phase_10,True,0.75,0.02,19.0,10.0,9.0,7.802085831751088,9.287278603627293,1.4851927718762044,0.6239842883214128,0.9907963071152677,-0.0836876020512656,-0.00017019259489392693,0.04976609260338738,0.02
cubic,5.0,q_only,fft_phase_11,True,0.75,0.01,25.0,8.0,17.0,5.120483032533607,7.504226898044421,2.383743865510814,0.7694557618326875,0.9926604498055871,-0.04219125310769007,0.001043821642745786,-0.04228261768616193,0.01
cubic,5.0,xyz_only,real,True,0.75,0.03,104.0,72.0,32.0,5.998389283731147,8.778590651369198,2.7802013676380506,0.999344628339934,0.9993988526426714,-0.04969848197942775,-0.0009116894148471257,0.034262435498213506,0.03
cubic,5.0,xyz_only,fft_phase_0,True,0.75,0.005,20.0,8.0,12.0,5.377147756039429,8.545926143288723,3.1687783872492936,0.5165191367836781,0.9970840474440638,0.00032561303301693184,-0.0006765939546877651,-0.21879395756721487,0.005
cubic,5.0,xyz_only,fft_phase_1,True,0.75,0.01,21.0,9.0,12.0,5.56977790904217,9.579948787258571,4.010170878216401,0.19552297712925518,0.9529341668602547,0.051213405966347325,0.007587879790121972,-0.5915813022214518,0.01
cubic,5.0,xyz_only,fft_phase_2,True,0.75,0.01,24.0,14.0,10.0,6.72294841746511,9.541995525824408,2.819047108359298,0.25193149345293503,0.9788750087809212,0.0633028296219093,-0.0015828609993968439,-0.32268218792262243,0.01
cubic,5.0,xyz_only,fft_phase_3,True,0.75,0.01,24.0,11.0,13.0,5.258437172458877,9.3074655938834,4.049028421424523,0.3583160693264098,0.9926208887530676,0.026684419619626244,0.005062103725167302,-0.4073431026863529,0.01
cubic,5.0,xyz_only,fft_phase_4,True,0.75,0.005,24.0,10.0,14.0,5.44895774651455,9.091322902953726,3.642365156439176,0.5162449434243975,0.9801697195969361,0.019194782423887675,0.004515784895921165,-0.2722723522756081,0.005
cubic,5.0,xyz_only,fft_phase_5,True,0.75,0.005,24.0,8.0,16.0,5.912483484847119,9.009550596208202,3.097067111361083,0.6854933140833501,0.9921065892981467,-0.018669900568791628,0.003478867061019078,-0.16477526035222934,0.005
cubic,5.0,xyz_only,fft_phase_6,True,0.75,0.005,35.0,15.0,20.0,5.04618319620076,8.32691361026073,3.2807304140599705,0.6266833946978043,0.9915383241055371,-0.001556361762603313,0.00807510300988702,-0.2495138520482999,0.005
cubic,5.0,xyz_only,fft_phase_7,True,0.75,0.01,27.0,9.0,18.0,6.07945529010758,9.186361506470506,3.106906216362926,0.45672612090115217,0.9906811463166402,0.017985432418144306,0.0025119267335926075,-0.31427191345765426,0.01
cubic,5.0,xyz_only,fft_phase_8,True,0.75,0.005,23.0,12.0,11.0,6.9247101068948025,9.716393666397762,2.7916835595029594,0.38418590540041586,0.9830782565297254,0.053401919535394506,0.013607582559552548,-0.39070842290880514,0.005
cubic,5.0,xyz_only,fft_phase_9,True,0.75,0.005,16.0,8.0,8.0,5.635039093716372,8.477801073654707,2.8427619799383343,0.8154145608983276,0.9986369557966147,-0.06557852789266029,-8.620783640870178e-05,0.1663165900396848,0.005
cubic,5.0,xyz_only,fft_phase_10,True,0.75,0.01,24.0,9.0,15.0,5.02697304496456,8.788536572312262,3.761563527347702,0.2379794962730638,0.9772416662346414,0.05978031100197745,0.006164389938826349,-0.5575403237090435,0.01
cubic,5.0,xyz_only,fft_phase_11,True,0.75,0.01,28.0,16.0,12.0,6.4049345073468915,8.873332007423743,2.4683975000768514,0.3926386110929507,0.9892540259776267,0.03700066253184171,0.006178530459829987,-0.2795660631696462,0.01
cubic,10.0,score_q,real,True,0.75,0.02,28.0,12.0,16.0,5.015751048961392,7.092899405262701,2.0771483563013087,0.9954227851432693,0.9974055557187366,-0.11771863198243498,-5.8466224369222494e-05,0.33321441149091124,0.02
cubic,10.0,score_q,fft_phase_0,True,0.75,0.005,18.0,9.0,9.0,6.756983321944968,10.348906569094858,3.5919232471498894,0.4780329769495714,0.9125417098309274,-0.05226760366500806,0.0003177867299047177,-0.13607801206929698,0.005
cubic,10.0,score_q,fft_phase_1,True,0.75,0.005,22.0,10.0,12.0,4.742933023961367,8.80689685229791,4.063963828336544,0.21301700401650103,0.9452772609350731,0.036671724794154786,0.0026181232570435986,-0.4646333198264452,0.005
cubic,10.0,score_q,fft_phase_2,True,0.75,0.01,18.0,9.0,9.0,6.914989928689689,8.941205236829596,2.026215308139907,0.5829824120101508,0.9927227219245294,-0.006746903948767029,0.0008210990659766428,-0.0859288897659598,0.01
cubic,10.0,score_q,fft_phase_3,False,,,,,,,,,,,,,,
cubic,10.0,score_q,fft_phase_4,True,0.75,0.01,25.0,11.0,14.0,3.763370555681095,10.223016834028366,6.459646278347271,0.08699155076482486,0.9724369673866103,0.06096366254618311,0.005495822175073308,-0.6306754636255782,0.01
cubic,10.0,score_q,fft_phase_5,True,0.75,0.01,22.0,10.0,12.0,2.466049905938438,10.216185561696376,7.750135655757938,0.2570141026656215,0.9435038257701489,0.02344154120002125,0.00034397872569561584,-0.3584027455820832,0.01
cubic,10.0,score_q,fft_phase_6,True,0.75,0.01,17.0,9.0,8.0,8.774908991197021,10.28027558087782,1.5053665896807988,0.6658743226509302,0.9719692607586149,-0.07350161685829305,3.817846206329752e-05,0.10944538612164412,0.01
cubic,10.0,score_q,fft_phase_7,True,0.75,0.01,31.0,16.0,15.0,6.989018055671127,9.92411587803261,2.9350978223614836,0.2545589545684876,0.962133316915859,0.05880205159839218,0.008203794423414205,-0.45419383736584956,0.01
