geometry,beta,local_mode_index,eigenvalue,variant,dominant_q,q_family,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,score_q,score_iso,score_q_only,score_xyz_only
tet_1.50,0.0,7,1.6915659441936186,base_r2,Z1,"1-axis:(1,)",1.0943946445703564e-20,9.540979117872439e-18,0.38699884524034517,2.051616471708735,1.0441596450557201e-37,3.692347901078881e-18,1.0943946445703564e-20,9.540979117872439e-18
tet_1.50,0.0,7,1.6915659441936186,base_avg12,Z1,"1-axis:(1,)",5.324566231258666e-21,6.424901762877063e-18,0.38699884524034517,2.051616471708735,3.420981496576948e-38,2.4864295630160815e-18,5.324566231258666e-21,6.424901762877063e-18
tet_1.50,0.0,8,1.9214719596769396,base_r1,X1+Z2,"2-axis:(1, 2)",3.563567098252673e-21,5.346471963069144e-18,0.7139272375510645,2.892648266929653,1.905251157932358e-38,3.81699195923817e-18,3.563567098252673e-21,5.346471963069144e-18
tet_1.50,0.0,8,1.9214719596769396,x+_r1,X1+Z2,"2-axis:(1, 2)",5.475448048437659e-21,4.863349467227802e-18,0.7139272375510645,2.892648266929653,2.66290173492028e-38,3.472077650383386e-18,5.475448048437659e-21,4.863349467227802e-18
tet_1.50,0.0,8,1.9214719596769396,y+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",6.417338197713208e-22,2.8540618299780453e-18,0.7139272375510645,2.892648266929653,1.8315480000153367e-39,2.037592478076162e-18,6.417338197713208e-22,2.8540618299780453e-18
tet_1.50,0.0,8,1.9214719596769396,z+_r1,X1+Z2,"2-axis:(1, 2)",5.607275331778564e-21,4.765470104433972e-18,0.7139272375510645,2.892648266929653,2.6721302960920827e-38,3.402198907290728e-18,5.607275331778564e-21,4.765470104433972e-18
tet_1.50,0.0,8,1.9214719596769396,xy+_r1,X1+Z2,"2-axis:(1, 2)",1.9119525359542417e-21,4.2888728994455525e-18,0.7139272375510645,2.892648266929653,8.200121416480346e-39,3.0619431813087876e-18,1.9119525359542417e-21,4.2888728994455525e-18
tet_1.50,0.0,8,1.9214719596769396,xz+_r1,X1+Z2,"2-axis:(1, 2)",3.175736981769845e-21,4.778771658864928e-18,0.7139272375510645,2.892648266929653,1.5176121884490982e-38,3.411695249300756e-18,3.175736981769845e-21,4.778771658864928e-18
tet_1.50,0.0,8,1.9214719596769396,yz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",4.4622076420368534e-21,5.254364972952898e-18,0.7139272375510645,2.892648266929653,2.3446067536361187e-38,3.751234270225336e-18,4.4622076420368534e-21,5.254364972952898e-18
tet_1.50,0.0,8,1.9214719596769396,xyz+_r1,Y1,"1-axis:(1,)",2.62165931656186e-21,4.2580032542567284e-18,0.7139272375510645,2.892648266929653,1.116303390147287e-38,3.0399045007949488e-18,2.62165931656186e-21,4.2580032542567284e-18
tet_1.50,0.0,8,1.9214719596769396,base_r2,X1+Z2,"2-axis:(1, 2)",4.150600904713211e-20,2.1314611598344656e-17,0.7139272375510645,2.892648266929653,8.846844618370003e-37,1.521708177788008e-17,4.150600904713211e-20,2.1314611598344656e-17
tet_1.50,0.0,8,1.9214719596769396,base_avg12,X1+Z2,"2-axis:(1, 2)",1.7293429817466847e-20,1.2540479642053111e-17,0.7139272375510645,2.892648266929653,2.1686790456721725e-37,8.952989988416339e-18,1.7293429817466847e-20,1.2540479642053111e-17
tet_1.50,0.0,9,2.3484657284940473,base_r1,Y1,"1-axis:(1,)",0.15139921439940976,0.00011271220073669349,0.44444444444444203,3.30130880039694,1.706453864476397e-05,5.009431143853017e-05,0.15139921439940976,0.00011271220073669349
tet_1.50,0.0,9,2.3484657284940473,x+_r1,X1,"1-axis:(1,)",0.1513992143994152,0.00011271220073669237,0.44444444444444203,3.30130880039694,1.706453864476441e-05,5.009431143852967e-05,0.1513992143994152,0.00011271220073669237
tet_1.50,0.0,9,2.3484657284940473,y+_r1,Y1,"1-axis:(1,)",0.1513992143994071,0.0001127122007366928,0.44444444444444203,3.30130880039694,1.7064538644763563e-05,5.0094311438529864e-05,0.1513992143994071,0.0001127122007366928
tet_1.50,0.0,9,2.3484657284940473,z+_r1,Z1,"1-axis:(1,)",0.15139921439940807,0.00011271220073669424,0.44444444444444203,3.30130880039694,1.706453864476389e-05,5.00943114385305e-05,0.15139921439940807,0.00011271220073669424
tet_1.50,0.0,9,2.3484657284940473,xy+_r1,Y1,"1-axis:(1,)",0.15139921439940512,0.00011271220073669338,0.44444444444444203,3.30130880039694,1.706453864476343e-05,5.009431143853012e-05,0.15139921439940512,0.00011271220073669338
tet_1.50,0.0,9,2.3484657284940473,xz+_r1,Z1,"1-axis:(1,)",0.1513992143994116,0.00011271220073669303,0.44444444444444203,3.30130880039694,1.7064538644764105e-05,5.0094311438529966e-05,0.1513992143994116,0.00011271220073669303
tet_1.50,0.0,9,2.3484657284940473,yz+_r1,Y1,"1-axis:(1,)",0.15139921439940854,0.00011271220073669434,0.44444444444444203,3.30130880039694,1.706453864476396e-05,5.009431143853055e-05,0.15139921439940854,0.00011271220073669434
tet_1.50,0.0,9,2.3484657284940473,xyz+_r1,Z1,"1-axis:(1,)",0.15139921439941073,0.00011271220073669493,0.44444444444444203,3.30130880039694,1.7064538644764295e-05,5.0094311438530806e-05,0.15139921439941073,0.00011271220073669493
tet_1.50,0.0,9,2.3484657284940473,base_r2,Y1,"1-axis:(1,)",0.151399264194684,0.0008507123441230272,0.44444444444444203,3.30130880039694,0.00012879722294156112,0.0003780943751657878,0.151399264194684,0.0008507123441230272
tet_1.50,0.0,9,2.3484657284940473,base_avg12,Y1,"1-axis:(1,)",0.1513992623095183,0.00048171227242986027,0.44444444444444203,3.30130880039694,7.293088269132256e-05,0.00021409434330215896,0.1513992623095183,0.00048171227242986027
tet_1.50,0.0,10,2.6523019240320824,base_r1,X1+Y1,"2-axis:(1, 1)",2.3153660800268752e-21,4.5084740339188895e-18,0.254918061594012,2.6646072719096723,1.0438767850817733e-38,1.1492914614735391e-18,2.3153660800268752e-21,4.5084740339188895e-18
tet_1.50,0.0,10,2.6523019240320824,x+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",3.3640054886122348e-21,5.05459068376344e-18,0.254918061594012,2.6646072719096723,1.7003670802868481e-38,1.2885064592561278e-18,3.3640054886122348e-21,5.05459068376344e-18
tet_1.50,0.0,10,2.6523019240320824,y+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",1.977139437425847e-21,4.2549915815553805e-18,0.254918061594012,2.6646072719096723,8.412711661808119e-39,1.084674206068937e-18,1.977139437425847e-21,4.2549915815553805e-18
tet_1.50,0.0,10,2.6523019240320824,z+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",1.5195371649837407e-21,4.8806665852605565e-18,0.254918061594012,2.6646072719096723,7.416354266197701e-39,1.2441700652012866e-18,1.5195371649837407e-21,4.8806665852605565e-18
tet_1.50,0.0,10,2.6523019240320824,xy+_r1,Y1,"1-axis:(1,)",1.7414513507180397e-21,4.468820343351133e-18,0.254918061594012,2.6646072719096723,7.782233223045084e-39,1.1391830195389578e-18,1.7414513507180397e-21,4.468820343351133e-18
tet_1.50,0.0,10,2.6523019240320824,xz+_r1,X1,"1-axis:(1,)",1.5290213380962138e-21,4.732341704719137e-18,0.254918061594012,2.6646072719096723,7.235851445678172e-39,1.2063593741675044e-18,1.5290213380962138e-21,4.732341704719137e-18
tet_1.50,0.0,10,2.6523019240320824,yz+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",1.861497609269811e-21,6.0328823662515176e-18,0.254918061594012,2.6646072719096723,1.1230196101783201e-38,1.5378906786295331e-18,1.861497609269811e-21,6.0328823662515176e-18
tet_1.50,0.0,10,2.6523019240320824,xyz+_r1,X1,"1-axis:(1,)",3.764541229659514e-21,5.153975882907944e-18,0.254918061594012,2.6646072719096723,1.940235470787775e-38,1.3138415415731797e-18,3.764541229659514e-21,5.153975882907944e-18
tet_1.50,0.0,10,2.6523019240320824,base_r2,Y1,"1-axis:(1,)",3.6606813813817717e-20,2.869421360754923e-17,0.254918061594012,2.6646072719096723,1.0504037350654695e-36,7.314673311800971e-18,3.6606813813817717e-20,2.869421360754923e-17
tet_1.50,0.0,10,2.6523019240320824,base_avg12,Y1,"1-axis:(1,)",1.0581578455214506e-20,1.587854237241039e-17,0.254918061594012,2.6646072719096723,1.6802004186810844e-37,4.0477272425132415e-18,1.0581578455214506e-20,1.587854237241039e-17
tet_1.50,1.0,1,1.0843112706667237,base_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12033097413156363,5.688009517568378e-06,0.49994728288325535,0.6837661412417679,6.844437261186082e-07,2.8437049033224067e-06,0.12033097413156363,5.688009517568378e-06
tet_1.50,1.0,1,1.0843112706667237,x+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12033097413158672,5.6880095175691165e-06,0.49994728288325535,0.6837661412417679,6.844437261188284e-07,2.843704903322776e-06,0.12033097413158672,5.6880095175691165e-06
tet_1.50,1.0,1,1.0843112706667237,y+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12033097413160806,5.688009517568474e-06,0.49994728288325535,0.6837661412417679,6.844437261188726e-07,2.843704903322455e-06,0.12033097413160806,5.688009517568474e-06
tet_1.50,1.0,1,1.0843112706667237,z+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12033097413158031,5.688009517567812e-06,0.49994728288325535,0.6837661412417679,6.84443726118635e-07,2.8437049033221237e-06,0.12033097413158031,5.688009517567812e-06
tet_1.50,1.0,1,1.0843112706667237,xy+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12033097413155096,5.688009517570113e-06,0.49994728288325535,0.6837661412417679,6.844437261187449e-07,2.843704903323274e-06,0.12033097413155096,5.688009517570113e-06
tet_1.50,1.0,1,1.0843112706667237,xz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12033097413161198,5.6880095175687954e-06,0.49994728288325535,0.6837661412417679,6.844437261189335e-07,2.8437049033226155e-06,0.12033097413161198,5.6880095175687954e-06
tet_1.50,1.0,1,1.0843112706667237,yz+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12033097413157663,5.688009517568309e-06,0.49994728288325535,0.6837661412417679,6.844437261186739e-07,2.8437049033223724e-06,0.12033097413157663,5.688009517568309e-06
tet_1.50,1.0,1,1.0843112706667237,xyz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12033097413157946,5.6880095175686066e-06,0.49994728288325535,0.6837661412417679,6.844437261187258e-07,2.843704903322521e-06,0.12033097413157946,5.6880095175686066e-06
tet_1.50,1.0,1,1.0843112706667237,base_r2,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12033293688669273,4.425629201060879e-05,0.49994728288325535,0.6837661412417679,5.325489593351632e-06,2.2125812941191786e-05,0.12033293688669273,4.425629201060879e-05
tet_1.50,1.0,1,1.0843112706667237,base_avg12,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12033286631178819,2.4972150764088585e-05,0.49994728288325535,0.6837661412417679,3.004970479412891e-06,1.2484758922257098e-05,0.12033286631178819,2.4972150764088585e-05
tet_1.50,1.0,2,1.8601265866324042,base_r1,X1+Y2,"2-axis:(1, 2)",0.09458182418895143,1.1033788420731817e-05,0.24735696856923478,0.953714971205815,1.0435958365477449e-06,2.729284455586547e-06,0.09458182418895143,1.1033788420731817e-05
tet_1.50,1.0,2,1.8601265866324042,x+_r1,X1+Y2,"2-axis:(1, 2)",0.09458182418894227,1.1033788420733831e-05,0.24735696856923478,0.953714971205815,1.0435958365478342e-06,2.729284455587045e-06,0.09458182418894227,1.1033788420733831e-05
tet_1.50,1.0,2,1.8601265866324042,y+_r1,X1+Y1,"2-axis:(1, 1)",0.09458182418892164,1.103378842072954e-05,0.24735696856923478,0.953714971205815,1.0435958365472006e-06,2.7292844555859836e-06,0.09458182418892164,1.103378842072954e-05
tet_1.50,1.0,2,1.8601265866324042,z+_r1,X1+Y2,"2-axis:(1, 2)",0.09458182418893016,1.103378842073127e-05,0.24735696856923478,0.953714971205815,1.0435958365474583e-06,2.7292844555864114e-06,0.09458182418893016,1.103378842073127e-05
tet_1.50,1.0,2,1.8601265866324042,xy+_r1,X1+Y2,"2-axis:(1, 2)",0.09458182418892108,1.1033788420732034e-05,0.24735696856923478,0.953714971205815,1.0435958365474304e-06,2.7292844555866003e-06,0.09458182418892108,1.1033788420732034e-05
tet_1.50,1.0,2,1.8601265866324042,xz+_r1,X1+Y1,"2-axis:(1, 1)",0.09458182418893804,1.1033788420731712e-05,0.24735696856923478,0.953714971205815,1.043595836547587e-06,2.7292844555865207e-06,0.09458182418893804,1.1033788420731712e-05
tet_1.50,1.0,2,1.8601265866324042,yz+_r1,X1+Y2,"2-axis:(1, 2)",0.09458182418893854,1.1033788420731744e-05,0.24735696856923478,0.953714971205815,1.0435958365475956e-06,2.7292844555865287e-06,0.09458182418893854,1.1033788420731744e-05
tet_1.50,1.0,2,1.8601265866324042,xyz+_r1,X1+Y1,"2-axis:(1, 1)",0.09458182418891273,1.103378842073131e-05,0.24735696856923478,0.953714971205815,1.0435958365472699e-06,2.7292844555864216e-06,0.09458182418891273,1.103378842073131e-05
tet_1.50,1.0,2,1.8601265866324042,base_r2,X1+Y2,"2-axis:(1, 2)",0.09458212588509213,8.28199967454371e-05,0.24735696856923478,0.953714971205815,7.833291357979853e-06,2.0486103331865213e-05,0.09458212588509213,8.28199967454371e-05
tet_1.50,1.0,2,1.8601265866324042,base_avg12,X1+Y2,"2-axis:(1, 2)",0.09458211435608636,4.6926892583084455e-05,0.24735696856923478,0.953714971205815,4.438444720669075e-06,1.1607693893725879e-05,0.09458211435608636,4.6926892583084455e-05
tet_1.50,1.0,3,2.606961393529229,base_r1,Y1+Z1,"2-axis:(1, 1)",0.13061999203946945,1.440389376710065e-05,0.480428893637663,1.171574318903582,1.8814364891960504e-06,6.920046746602595e-06,0.13061999203946945,1.440389376710065e-05
tet_1.50,1.0,3,2.606961393529229,x+_r1,Y1+Z1,"2-axis:(1, 1)",0.1327687273027155,1.4575669221960915e-05,0.480428893637663,1.171574318903582,1.935193052185112e-06,7.002572638335219e-06,0.1327687273027155,1.4575669221960915e-05
tet_1.50,1.0,3,2.606961393529229,y+_r1,Y1+Z2,"2-axis:(1, 2)",0.13276872730292427,1.4575669221991998e-05,0.480428893637663,1.171574318903582,1.935193052192282e-06,7.002572638350151e-06,0.13276872730292427,1.4575669221991998e-05
tet_1.50,1.0,3,2.606961393529229,z+_r1,Y1+Z1,"2-axis:(1, 1)",0.130619992040166,1.4403893767092895e-05,0.480428893637663,1.171574318903582,1.8814364892050707e-06,6.92004674659887e-06,0.130619992040166,1.4403893767092895e-05
tet_1.50,1.0,3,2.606961393529229,xy+_r1,Y1+Z1,"2-axis:(1, 1)",0.13061999203970528,1.440389376714088e-05,0.480428893637663,1.171574318903582,1.8814364892047023e-06,6.920046746621923e-06,0.13061999203970528,1.440389376714088e-05
tet_1.50,1.0,3,2.606961393529229,xz+_r1,Y1+Z1,"2-axis:(1, 1)",0.13276872730239625,1.4575669221991937e-05,0.480428893637663,1.171574318903582,1.9351930521845777e-06,7.0025726383501225e-06,0.13276872730239625,1.4575669221991937e-05
tet_1.50,1.0,3,2.606961393529229,yz+_r1,Y1+Z1,"2-axis:(1, 1)",0.13276872730270559,1.4575669221965087e-05,0.480428893637663,1.171574318903582,1.9351930521855217e-06,7.002572638337223e-06,0.13276872730270559,1.4575669221965087e-05
tet_1.50,1.0,3,2.606961393529229,xyz+_r1,Y1+Z1,"2-axis:(1, 1)",0.13061999203944444,1.4403893767145311e-05,0.480428893637663,1.171574318903582,1.881436489201524e-06,6.920046746624052e-06,0.13061999203944444,1.4403893767145311e-05
tet_1.50,1.0,3,2.606961393529229,base_r2,Y1+Z1,"2-axis:(1, 1)",0.13062026880973576,0.00010862936704626261,0.480428893637663,1.171574318903582,1.4189197124214275e-05,5.2188686626595556e-05,0.13062026880973576,0.00010862936704626261
tet_1.50,1.0,3,2.606961393529229,base_avg12,Y1+Z1,"2-axis:(1, 1)",0.13062025831758123,6.151663040668165e-05,0.480428893637663,1.171574318903582,8.035318154547929e-06,2.9554366686599083e-05,0.13062025831758123,6.151663040668165e-05
tet_1.50,1.0,4,2.6069613935292306,base_r1,X1+Z1,"2-axis:(1, 1)",0.13276872730202327,1.4575669221746461e-05,0.48042889363653113,1.1715743189041237,1.9351930521465497e-06,7.002572638215692e-06,0.13276872730202327,1.4575669221746461e-05
tet_1.50,1.0,4,2.6069613935292306,x+_r1,X1+Z1,"2-axis:(1, 1)",0.13061999204167948,1.4403893767180355e-05,0.48042889363653113,1.1715743189041237,1.8814364892382947e-06,6.920046746624584e-06,0.13061999204167948,1.4403893767180355e-05
tet_1.50,1.0,4,2.6069613935292306,y+_r1,X1+Z2,"2-axis:(1, 2)",0.13061999204021874,1.4403893766883934e-05,0.48042889363653113,1.1715743189041237,1.8814364891785357e-06,6.920046746482175e-06,0.13061999204021874,1.4403893766883934e-05
tet_1.50,1.0,4,2.6069613935292306,z+_r1,X1+Z2,"2-axis:(1, 2)",0.13276872730425726,1.4575669222082603e-05,0.48042889363653113,1.1715743189041237,1.9351930522237407e-06,7.0025726383771835e-06,0.13276872730425726,1.4575669222082603e-05
tet_1.50,1.0,4,2.6069613935292306,xy+_r1,X1+Z1,"2-axis:(1, 1)",0.1327687273020903,1.457566922206344e-05,0.48042889363653113,1.1715743189041237,1.9351930521896116e-06,7.002572638367977e-06,0.1327687273020903,1.457566922206344e-05
tet_1.50,1.0,4,2.6069613935292306,xz+_r1,X1+Z2,"2-axis:(1, 2)",0.13061999203909083,1.440389376709294e-05,0.48042889363653113,1.1715743189041237,1.8814364891895897e-06,6.920046746582587e-06,0.13061999203909083,1.440389376709294e-05
tet_1.50,1.0,4,2.6069613935292306,yz+_r1,X1+Z1,"2-axis:(1, 1)",0.13061999203976146,1.4403893767206559e-05,0.48042889363653113,1.1715743189041237,1.8814364892140903e-06,6.9200467466371735e-06,0.13061999203976146,1.4403893767206559e-05
tet_1.50,1.0,4,2.6069613935292306,xyz+_r1,X1+Z1,"2-axis:(1, 1)",0.13276872730387104,1.45756692218894e-05,0.48042889363653113,1.1715743189041237,1.9351930521924598e-06,7.002572638284363e-06,0.13276872730387104,1.45756692218894e-05
tet_1.50,1.0,4,2.6069613935292306,base_r2,X1+Z2,"2-axis:(1, 2)",0.1327690097306551,0.00010992484028618943,0.48042889363653113,1.1715743189041237,1.4594612189597794e-05,5.2811069401866374e-05,0.1327690097306551,0.00010992484028618943
tet_1.50,1.0,4,2.6069613935292306,base_avg12,X1+Z1,"2-axis:(1, 1)",0.1327689990237716,6.225025475396794e-05,0.48042889363653113,1.1715743189041237,8.264904012659103e-06,2.990682102004103e-05,0.1327689990237716,6.225025475396794e-05
tet_1.50,1.0,5,3.2730622948110346,base_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12145357482965406,2.1558618613643122e-05,0.2520878256505337,1.1797179341806339,2.618371299016078e-06,5.434665290342418e-06,0.12145357482965406,2.1558618613643122e-05
tet_1.50,1.0,5,3.2730622948110346,x+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1214535748296764,2.1558618613642705e-05,0.2520878256505337,1.1797179341806339,2.618371299016509e-06,5.434665290342313e-06,0.1214535748296764,2.1558618613642705e-05
tet_1.50,1.0,5,3.2730622948110346,y+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12145357482966058,2.1558618613643572e-05,0.2520878256505337,1.1797179341806339,2.618371299016273e-06,5.434665290342532e-06,0.12145357482966058,2.1558618613643572e-05
tet_1.50,1.0,5,3.2730622948110346,z+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12145357482967868,2.15586186136414e-05,0.2520878256505337,1.1797179341806339,2.6183712990163994e-06,5.434665290341984e-06,0.12145357482967868,2.15586186136414e-05
tet_1.50,1.0,5,3.2730622948110346,xy+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12145357482966199,2.1558618613642915e-05,0.2520878256505337,1.1797179341806339,2.6183712990162236e-06,5.434665290342366e-06,0.12145357482966199,2.1558618613642915e-05
tet_1.50,1.0,5,3.2730622948110346,xz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12145357482967387,2.155861861364492e-05,0.2520878256505337,1.1797179341806339,2.6183712990167234e-06,5.434665290342872e-06,0.12145357482967387,2.155861861364492e-05
tet_1.50,1.0,5,3.2730622948110346,yz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12145357482966386,2.1558618613643308e-05,0.2520878256505337,1.1797179341806339,2.6183712990163117e-06,5.4346652903424655e-06,0.12145357482966386,2.1558618613643308e-05
tet_1.50,1.0,5,3.2730622948110346,xyz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12145357482970207,2.155861861364397e-05,0.2520878256505337,1.1797179341806339,2.6183712990172155e-06,5.4346652903426315e-06,0.12145357482970207,2.155861861364397e-05
tet_1.50,1.0,5,3.2730622948110346,base_r2,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12145372820290885,0.000151038293606301,0.2520878256505337,1.1797179341806339,1.8344163859890824e-05,3.8074915025179326e-05,0.12145372820290885,0.000151038293606301
tet_1.50,1.0,5,3.2730622948110346,base_avg12,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.121453721621968,8.629845610997204e-05,0.2520878256505337,1.1797179341806339,1.0481268664786168e-05,2.175479015776087e-05,0.121453721621968,8.629845610997204e-05
tet_1.50,1.0,6,3.3827767094948955,base_r1,Y1,"1-axis:(1,)",0.09630355148880484,3.097484974450149e-05,0.20409694447360663,1.4415231488789113,2.9829880372275924e-06,6.321872188381829e-06,0.09630355148880484,3.097484974450149e-05
tet_1.50,1.0,6,3.3827767094948955,x+_r1,Y1,"1-axis:(1,)",0.09982281497040434,3.026238460870322e-05,0.20409694447360663,1.4415231488789113,3.0208764193577933e-06,6.1764602311214284e-06,0.09982281497040434,3.026238460870322e-05
tet_1.50,1.0,6,3.3827767094948955,y+_r1,Y1,"1-axis:(1,)",0.09982281550397215,3.0262384675115084e-05,0.20409694447360663,1.4415231488789113,3.020876442134247e-06,6.176460244675888e-06,0.09982281550397215,3.0262384675115084e-05
tet_1.50,1.0,6,3.3827767094948955,z+_r1,Y1,"1-axis:(1,)",0.09630355121030851,3.0974849979028715e-05,0.20409694447360663,1.4415231488789113,2.982988051187015e-06,6.321872236248119e-06,0.09630355121030851,3.0974849979028715e-05
tet_1.50,1.0,6,3.3827767094948955,xy+_r1,Y1,"1-axis:(1,)",0.09630355116197785,3.097484994656206e-05,0.20409694447360663,1.4415231488789113,2.9829880465633257e-06,6.321872229621773e-06,0.09630355116197785,3.097484994656206e-05
tet_1.50,1.0,6,3.3827767094948955,xz+_r1,Y1,"1-axis:(1,)",0.09982281533604155,3.026238469506715e-05,0.20409694447360663,1.4415231488789113,3.020876439043938e-06,6.176460248748043e-06,0.09982281533604155,3.026238469506715e-05
tet_1.50,1.0,6,3.3827767094948955,yz+_r1,Y1,"1-axis:(1,)",0.09982281536257748,3.026238463771121e-05,0.20409694447360663,1.4415231488789113,3.020876434121547e-06,6.176460237041871e-06,0.09982281536257748,3.026238463771121e-05
tet_1.50,1.0,6,3.3827767094948955,xyz+_r1,Y1,"1-axis:(1,)",0.09630355116872907,3.0974849838542215e-05,0.20409694447360663,1.4415231488789113,2.9829880363697497e-06,6.321872207575254e-06,0.09630355116872907,3.0974849838542215e-05
