geometry,beta,criterion,target,same_sector,carrier_vs_space_sector,same_sector_z,carrier_space_z,transition_combo_z,transition_combo_exc,bw_selected,inner_r,outer_r,gap
ortho_1.05_1.20,0.0,score_iso,0.78,0.997213912146485,0.008711952137282819,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.05_1.20,0.0,q_only,0.6,0.9899990104471548,0.004100836897043991,7.153681276001418,1.6471376342274893,4.4004094551144535,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.05_1.20,0.0,q_only,0.61,0.9801835719732298,-0.011883078568686312,4.716407858301061,-2.9983042258112196,0.8590518162449206,0.5,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.05_1.20,0.0,q_only,0.62,0.9801835719732298,-0.011883078568686312,1.484148584871441,-0.3900181664462222,0.5470652092126094,0.75,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.05_1.20,0.0,q_only,0.65,0.9822209909928601,-0.011888341954242043,518458197335.86816,289443328403.18445,403950762869.5263,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.05_1.20,0.0,q_only,0.75,0.9956119431428875,0.011989136463856354,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.05_1.20,0.0,q_only,0.78,0.997213912146485,0.008711952137282819,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.05_1.20,0.0,xyz_only,0.6,0.9899990104471548,0.004100836897043991,6.268969663815376,2.0589203540205006,4.163945008917938,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.05_1.20,0.0,xyz_only,0.61,0.9801835719732298,-0.011883078568686312,27.33584506340049,4.766862633145251,16.05135384827287,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.05_1.20,0.0,xyz_only,0.62,0.9801835719732298,-0.011883078568686312,2.6210906158645475,-0.5997825955565156,1.010654010154016,0.75,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.05_1.20,0.0,xyz_only,0.65,0.9822209909928601,-0.011888341954242043,425028837169.113,142674043793.3608,283851440481.2369,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.05_1.20,0.0,xyz_only,0.75,0.9956119431428875,0.011989136463856354,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.05_1.20,0.0,xyz_only,0.78,0.997213912146485,0.008711952137282819,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.20,0.0,score_q,0.6,0.989999010447155,0.004100836897042104,286238306949.12946,70760085479.64908,178499196214.38928,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.20,0.0,score_q,0.61,0.9801835719732296,-0.011883078568688199,526652149586.1641,226463521112.05283,376557835349.10846,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.20,0.0,score_q,0.62,0.9801835719732296,-0.011883078568688199,17.702444909990643,5.275116314425886,11.488780612208265,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.20,0.0,score_q,0.65,0.9822209909928602,-0.011888341954243375,134056257601.01714,-64715620761.04121,34670318419.98796,0.5,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.20,0.0,score_q,0.75,0.9956119431428875,0.0119891364638538,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.20,0.0,score_q,0.78,0.997213912146485,0.008711952137280599,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.20,0.0,score_iso,0.6,0.989999010447155,0.004100836897042104,8.915502907054716,6.067106576109841,7.491304741582278,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.20,0.0,score_iso,0.61,0.9801835719732296,-0.011883078568688199,14.568180374486289,2.1114605225612553,8.339820448523772,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.20,0.0,score_iso,0.62,0.9801835719732296,-0.011883078568688199,3.1864822387251577,1.302926591405256,2.2447044150652067,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.20,0.0,score_iso,0.65,0.9822209909928602,-0.011888341954243375,10.853115915951145,69.64329306491447,40.24820449043281,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.20,0.0,score_iso,0.75,0.9956119431428875,0.0119891364638538,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.20,0.0,score_iso,0.78,0.997213912146485,0.008711952137280599,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.20,0.0,q_only,0.6,0.989999010447155,0.004100836897042104,5.950606758330341,6.959198082872401,6.454902420601371,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.20,0.0,q_only,0.61,0.9801835719732296,-0.011883078568688199,8.739754018866808,4.48649636506739,6.613125191967099,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.20,0.0,q_only,0.62,0.9801835719732296,-0.011883078568688199,2.740391212794734,1.5612249157949545,2.150808064294844,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.20,0.0,q_only,0.65,0.9822209909928602,-0.011888341954243375,327297417942.4305,186330813964.91003,256814115953.67026,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.20,0.0,q_only,0.75,0.9956119431428875,0.0119891364638538,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.20,0.0,q_only,0.78,0.997213912146485,0.008711952137280599,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.20,0.0,xyz_only,0.6,0.989999010447155,0.004100836897042104,3.2422820394334257,2.063968687226697,2.6531253633300613,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.20,0.0,xyz_only,0.61,0.9801835719732296,-0.011883078568688199,17.711132016969607,2.9109292869571544,10.311030651963382,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.20,0.0,xyz_only,0.62,0.9801835719732296,-0.011883078568688199,2.764340396963592,2.1559917512787505,2.4601660741211715,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.20,0.0,xyz_only,0.65,0.9822209909928602,-0.011888341954243375,339603792914.39703,150302593019.38797,244953192966.89252,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.20,0.0,xyz_only,0.75,0.9956119431428875,0.0119891364638538,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.20,0.0,xyz_only,0.78,0.997213912146485,0.008711952137280599,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.10_1.30,0.0,score_q,0.6,0.9899990104471552,0.004100836897044546,2.926195449323424,3.515726414153915,3.2209609317386696,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.10_1.30,0.0,score_q,0.61,0.9801835719732296,-0.01188307856868609,2.0023882357023783,1.0966540305596222,1.5495211331310004,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.10_1.30,0.0,score_q,0.62,0.9801835719732296,-0.01188307856868609,3.102953072333186,1.362294568478895,2.2326238204060402,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.10_1.30,0.0,score_q,0.65,0.9822209909928601,-0.011888341954242043,6.271378614933587,1.896686372989262,4.084032493961424,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.10_1.30,0.0,score_q,0.75,0.9956119431428875,0.011989136463856687,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.10_1.30,0.0,score_q,0.78,0.9972139121464851,0.008711952137282819,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.10_1.30,0.0,score_iso,0.6,0.9899990104471552,0.004100836897044546,8.382494988760937,3.290320689026139,5.836407838893538,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.10_1.30,0.0,score_iso,0.61,0.9801835719732296,-0.01188307856868609,1.7060527553528455,1.1430616251090988,1.4245571902309722,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.10_1.30,0.0,score_iso,0.62,0.9801835719732296,-0.01188307856868609,2.39102720013434,1.048006866101003,1.7195170331176715,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.10_1.30,0.0,score_iso,0.65,0.9822209909928601,-0.011888341954242043,3.4124598130484722,1.1054980926023448,2.2589789528254087,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.10_1.30,0.0,score_iso,0.75,0.9956119431428875,0.011989136463856687,624947183678.9141,231712370355.63358,428329777017.2738,1.0,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.10_1.30,0.0,score_iso,0.78,0.9972139121464851,0.008711952137282819,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.10_1.30,0.0,q_only,0.6,0.9899990104471552,0.004100836897044546,12.176722094380793,5.377882824876644,8.777302459628718,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.10_1.30,0.0,q_only,0.61,0.9801835719732296,-0.01188307856868609,2.694798234269897,1.451217778822075,2.0730080065459857,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.10_1.30,0.0,q_only,0.62,0.9801835719732296,-0.01188307856868609,14.911749185815474,13.557847001565923,14.2347980936907,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.10_1.30,0.0,q_only,0.65,0.9822209909928601,-0.011888341954242043,376756475853.90594,55726657205.7602,216241566529.83307,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.10_1.30,0.0,q_only,0.75,0.9956119431428875,0.011989136463856687,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.10_1.30,0.0,q_only,0.78,0.9972139121464851,0.008711952137282819,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.10_1.30,0.0,xyz_only,0.6,0.9899990104471552,0.004100836897044546,436027459268.4691,256414795976.72412,346221127622.5966,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.10_1.30,0.0,xyz_only,0.61,0.9801835719732296,-0.01188307856868609,221989457814.52686,11348738748.97413,116669098281.75049,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.10_1.30,0.0,xyz_only,0.62,0.9801835719732296,-0.01188307856868609,2.99863924968401,1.5955284892305863,2.2970838694572984,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.10_1.30,0.0,xyz_only,0.65,0.9822209909928601,-0.011888341954242043,493955276493.3382,91599583694.788,292777430094.0631,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.10_1.30,0.0,xyz_only,0.75,0.9956119431428875,0.011989136463856687,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.10_1.30,0.0,xyz_only,0.78,0.9972139121464851,0.008711952137282819,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.35,0.0,score_q,0.6,0.989999010447155,0.0041008368970403275,3.018155339316312,2.247907849514881,2.6330315944155966,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.35,0.0,score_q,0.61,0.9801835719732297,-0.011883078568689753,5.0265482907151995,1.2002967030779976,3.1134224968965984,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.35,0.0,score_q,0.62,0.9801835719732297,-0.011883078568689753,23.788631317329564,9.113427777255655,16.45102954729261,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.35,0.0,score_q,0.65,0.9822209909928599,-0.01188834195424493,467419865289.07623,245510680614.16293,356465272951.61957,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.35,0.0,score_q,0.75,0.9956119431428873,0.011989136463852468,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.35,0.0,score_q,0.78,0.9972139121464851,0.00871195213727971,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.35,0.0,score_iso,0.6,0.989999010447155,0.0041008368970403275,52.561570533074914,3.9337958796697223,28.24768320637232,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.35,0.0,score_iso,0.61,0.9801835719732297,-0.011883078568689753,19.354330476387613,9.736474171792741,14.545402324090176,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.35,0.0,score_iso,0.62,0.9801835719732297,-0.011883078568689753,372954419174.9693,69787499955.29909,221370959565.1342,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.35,0.0,score_iso,0.65,0.9822209909928599,-0.01188834195424493,280416060289.37006,37971504972.354355,159193782630.8622,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.35,0.0,score_iso,0.75,0.9956119431428873,0.011989136463852468,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.35,0.0,score_iso,0.78,0.9972139121464851,0.00871195213727971,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.35,0.0,q_only,0.6,0.989999010447155,0.0041008368970403275,358998842637.37036,99931982261.14497,229465412449.25766,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.35,0.0,q_only,0.61,0.9801835719732297,-0.011883078568689753,306822340803.1063,172922491392.59686,239872416097.8516,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.35,0.0,q_only,0.62,0.9801835719732297,-0.011883078568689753,316716512856.10657,82228065330.2223,199472289093.16443,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.35,0.0,q_only,0.65,0.9822209909928599,-0.01188834195424493,408151551330.6946,277271533001.1778,342711542165.93616,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.35,0.0,q_only,0.75,0.9956119431428873,0.011989136463852468,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.35,0.0,q_only,0.78,0.9972139121464851,0.00871195213727971,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.35,0.0,xyz_only,0.6,0.989999010447155,0.0041008368970403275,283453652965.6645,117226789653.67372,200340221309.6691,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.35,0.0,xyz_only,0.61,0.9801835719732297,-0.011883078568689753,408823502551.05725,62793726493.84651,235808614522.45187,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.35,0.0,xyz_only,0.62,0.9801835719732297,-0.011883078568689753,262673383041.03537,15326532118.96029,138999957579.99783,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.35,0.0,xyz_only,0.65,0.9822209909928599,-0.01188834195424493,447643605605.8511,14571048624.063332,231107327114.9572,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.35,0.0,xyz_only,0.75,0.9956119431428873,0.011989136463852468,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.35,0.0,xyz_only,0.78,0.9972139121464851,0.00871195213727971,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.20_1.50,0.0,score_q,0.6,0.989999010447155,0.004100836897040661,769298724465.2771,359675054034.0259,564486889249.6515,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.20_1.50,0.0,score_q,0.61,0.9801835719732299,-0.011883078568689087,579739381429.8527,306174658175.1698,442957019802.5112,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.20_1.50,0.0,score_q,0.62,0.9801835719732299,-0.011883078568689087,12.78074464314885,4.325276986949656,8.553010815049253,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.20_1.50,0.0,score_q,0.65,0.9822209909928601,-0.011888341954244708,529460836846.553,276865195391.6364,403163016119.0947,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.20_1.50,0.0,score_q,0.75,0.995611943142887,0.011989136463851913,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.20_1.50,0.0,score_q,0.78,0.9972139121464851,0.008711952137279266,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.20_1.50,0.0,score_iso,0.6,0.989999010447155,0.004100836897040661,3.9068041562010296,2.729625444037845,3.3182148001194376,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.20_1.50,0.0,score_iso,0.61,0.9801835719732299,-0.011883078568689087,3.07632732106035,2.096189826422089,2.5862585737412194,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.20_1.50,0.0,score_iso,0.62,0.9801835719732299,-0.011883078568689087,24.93263730261647,3.1641801312328086,14.048408716924639,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.20_1.50,0.0,score_iso,0.65,0.9822209909928601,-0.011888341954244708,4.27163858847757,1.253052416786915,2.7623455026322423,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.20_1.50,0.0,score_iso,0.75,0.995611943142887,0.011989136463851913,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.20_1.50,0.0,score_iso,0.78,0.9972139121464851,0.008711952137279266,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.20_1.50,0.0,q_only,0.6,0.989999010447155,0.004100836897040661,2.473005961486653,0.8363551921056743,1.6546805767961636,0.75,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.20_1.50,0.0,q_only,0.61,0.9801835719732299,-0.011883078568689087,490828583455.1043,259986799704.72726,375407691579.9158,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.20_1.50,0.0,q_only,0.62,0.9801835719732299,-0.011883078568689087,2.2465038572016156,3.296618785923594,2.7715613215626047,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.20_1.50,0.0,q_only,0.65,0.9822209909928601,-0.011888341954244708,396954407244.8006,144240035346.59457,270597221295.69757,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.20_1.50,0.0,q_only,0.75,0.995611943142887,0.011989136463851913,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.20_1.50,0.0,q_only,0.78,0.9972139121464851,0.008711952137279266,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
ortho_1.20_1.50,0.0,xyz_only,0.6,0.989999010447155,0.004100836897040661,4.788914041408655,1.3789092143129429,3.083911627860799,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
ortho_1.20_1.50,0.0,xyz_only,0.61,0.9801835719732299,-0.011883078568689087,2.4204901081833956,2.8264214072919827,2.6234557577376894,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.20_1.50,0.0,xyz_only,0.62,0.9801835719732299,-0.011883078568689087,6.726715404384707,14.907785202154065,10.817250303269386,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
ortho_1.20_1.50,0.0,xyz_only,0.65,0.9822209909928601,-0.011888341954244708,501298052071.6515,309037027226.44794,405167539649.0497,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
ortho_1.20_1.50,0.0,xyz_only,0.75,0.995611943142887,0.011989136463851913,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
ortho_1.20_1.50,0.0,xyz_only,0.78,0.9972139121464851,0.008711952137279266,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.50,0.0,score_q,0.6,0.9899990104471549,0.004100836897040661,79.60739078318358,6.058222551767161,42.83280666747537,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.50,0.0,score_q,0.61,0.9801835719732299,-0.011883078568689531,6.507799788497031,3.1430436231542833,4.825421705825657,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.50,0.0,score_q,0.62,0.9801835719732299,-0.011883078568689531,4.440915929672415,4.2641299776815424,4.352522953676979,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.50,0.0,score_q,0.65,0.9822209909928601,-0.011888341954244486,272764534368.41342,92937785138.28343,182851159753.34842,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.50,0.0,score_q,0.75,0.9956119431428873,0.011989136463852246,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.50,0.0,score_q,0.78,0.9972139121464852,0.008711952137279488,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.50,0.0,score_iso,0.6,0.9899990104471549,0.004100836897040661,333949205565.5754,140178053097.18777,237063629331.3816,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.50,0.0,score_iso,0.61,0.9801835719732299,-0.011883078568689531,674420508978.1927,408593133726.8119,541506821352.5023,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.50,0.0,score_iso,0.62,0.9801835719732299,-0.011883078568689531,435697964236.02814,199891745676.32806,317794854956.1781,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.50,0.0,score_iso,0.65,0.9822209909928601,-0.011888341954244486,535641351531.18396,294654428175.3853,415147889853.28467,1.0,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.50,0.0,score_iso,0.75,0.9956119431428873,0.011989136463852246,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.50,0.0,score_iso,0.78,0.9972139121464852,0.008711952137279488,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.50,0.0,q_only,0.6,0.9899990104471549,0.004100836897040661,327323633844.0618,114296445282.50082,220810039563.2813,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.50,0.0,q_only,0.61,0.9801835719732299,-0.011883078568689531,488737102088.3274,191831292862.81714,340284197475.57227,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.50,0.0,q_only,0.62,0.9801835719732299,-0.011883078568689531,272701834124.7921,95480723703.42354,184091278914.10782,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.50,0.0,q_only,0.65,0.9822209909928601,-0.011888341954244486,337985296926.4394,-58890160330.19723,139547568298.1211,0.5,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.50,0.0,q_only,0.75,0.9956119431428873,0.011989136463852246,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.50,0.0,q_only,0.78,0.9972139121464852,0.008711952137279488,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
tet_1.50,0.0,xyz_only,0.6,0.9899990104471549,0.004100836897040661,487457575938.55,302725906911.3529,395091741424.9514,1.0,0.01,8.986100377805714,9.836157786453,0.8500574086472863
tet_1.50,0.0,xyz_only,0.61,0.9801835719732299,-0.011883078568689531,639654637393.5314,471437497411.40173,555546067402.4666,1.0,0.003,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.50,0.0,xyz_only,0.62,0.9801835719732299,-0.011883078568689531,404706302377.51074,276745394792.99756,340725848585.25415,1.0,0.013,8.986100377805714,10.523782589924593,1.5376822121188791
tet_1.50,0.0,xyz_only,0.65,0.9822209909928601,-0.011888341954244486,,,,,0.013,9.630680142129112,11.169153951844338,1.5384738097152262
tet_1.50,0.0,xyz_only,0.75,0.9956119431428873,0.011989136463852246,,,,,0.005,10.136567466356647,10.897247358851684,0.7606798924950375
tet_1.50,0.0,xyz_only,0.78,0.9972139121464852,0.008711952137279488,,,,,0.007,10.805091392487155,11.521718621802913,0.7166272293157583
cubic,1.0,score_q,0.6,0.9812741751402774,-0.002831657041380109,2.164706773895976,0.2072277742581004,1.1859672740770382,0.75,0.005,8.986100377805714,9.526279441628825,0.5401790638231105
cubic,1.0,score_q,0.61,0.9946707983685126,0.010516720066486629,8.476325823107029,3.5456872949941896,6.011006559050609,1.0,0.007,7.533259586659682,9.526279441628825,1.993019854969143
cubic,1.0,score_q,0.62,0.9981755938992197,0.0206602780905204,5.7045507728927225,2.667532194514665,4.1860414837036934,1.0,0.005,8.874119674649425,11.169153951844338,2.2950342771949135
cubic,1.0,score_q,0.63,0.9981755938992197,0.0206602780905204,491000207252.9748,163085148341.30328,327042677797.13904,1.0,0.013,8.874119674649425,11.169153951844338,2.2950342771949135
cubic,1.0,score_q,0.64,0.9667156944542045,0.05217223541452354,774923984071.7202,531148769718.2621,653036376894.9912,1.0,0.005,8.170067319184096,12.99038105676658,4.8203137375824845
cubic,1.0,score_q,0.65,0.9884596159474178,0.01868952289779624,519749095346.48505,371679028490.04144,445714061918.26324,1.0,0.007,6.689544080129825,9.375145753579716,2.6856016734498906
cubic,1.0,score_q,0.66,0.9795138116905246,-0.005610416792383832,480737200095.0399,328669080093.1345,404703140094.0872,1.0,0.01,6.689544080129826,8.170067319184096,1.4805232390542695
cubic,1.0,score_q,0.67,0.9997184220221018,0.00983888038092029,338425634659.38794,96643226380.8198,217534430520.10388,1.0,0.013,8.170067319184096,9.420721840708387,1.2506545215242912
cubic,1.0,score_q,0.68,0.9910158012973855,0.000685796210616263,194221667325.34375,27128135220.567894,110674901272.95583,1.0,0.01,7.399324293474371,9.420721840708387,2.0213975472340158
cubic,1.0,score_q,0.69,0.9943233613401504,0.012732395973275579,638835493737.3207,380808499705.02344,509821996721.17206,1.0,0.007,7.399324293474371,10.523782589924593,3.1244582964502223
cubic,1.0,score_q,0.7,0.9969263042827939,0.020780602740385623,511056501562.25214,277327054549.39856,394191778055.8253,1.0,0.013,7.399324293474371,10.856427933884033,3.4571036404096622
cubic,1.0,score_q,0.71,0.9956197344766247,0.02931986108941076,455916639043.88104,90806532342.77658,273361585693.3288,1.0,0.01,9.937303457175895,11.521718621802913,1.5844151646270177
cubic,1.0,score_q,0.72,0.9783846293351119,0.04445864478546535,612427719812.877,330293902928.46716,471360811370.67206,1.0,0.005,9.937303457175895,12.439855304624729,2.5025518474488333
cubic,1.0,score_q,0.73,0.9783846293351119,0.04445864478546535,695902894712.054,625089901490.3193,660496398101.1866,1.0,0.013,9.937303457175895,12.439855304624729,2.5025518474488333
cubic,1.0,score_q,0.74,0.9998456820302267,0.04860663341233795,818278754075.9445,685159466203.8081,751719110139.8762,1.0,0.013,7.262919523166975,11.947803145348521,4.684883622181546
cubic,1.0,score_q,0.75,0.9998456820302267,0.04860663341233795,,,,,0.005,7.262919523166975,11.947803145348521,4.684883622181546
cubic,1.0,score_q,0.76,0.9913214629984398,0.009747396317512647,,,,,0.01,7.262919523166975,8.645808232895291,1.3828887097283165
cubic,1.0,score_q,0.77,0.9987876371209352,0.01667060878042126,,,,,0.013,8.645808232895291,9.836157786453,1.1903495535577093
cubic,1.0,score_q,0.78,0.9966147666799172,0.012729511454784959,,,,,0.013,7.92148975887743,9.836157786453,1.914668027575571
cubic,1.0,score_q,0.79,0.9967243327030023,0.012735497171193932,,,,,0.007,7.92148975887743,9.836157786453,1.914668027575571
cubic,1.0,score_q,0.8,0.9990051333078667,0.024022888450347946,,,,,0.007,9.205976319760984,10.897247358851684,1.6912710390907009
cubic,1.0,score_q,0.81,0.989811431371386,0.03748777601548703,,,,,0.005,9.205976319760984,11.863810517704673,2.6578341979436892
cubic,1.0,score_q,0.82,0.9946103130523245,0.0405618678159646,,,,,0.01,10.331989159885913,11.863810517704673,1.5318213578187603
cubic,1.0,score_q,0.83,0.9975391819703221,0.03377309698166431,,,,,0.01,9.731113124795938,11.346805717910216,1.6156925931142787
